trade_row_loc,original_price,trade_price,avg_buy_price,trade_slippage,trade_amount,trade_total,trade_fee,trade_profit,trade_type,trade_min_trade_penalty,trade_buy_penalty,trade_hold_penalty,trend_reward,profit_reward,overall_reward ,net_worth,benchmark,total_fees,Balance,crypto_holding,crypto_worth,total_volume_traded,highest_net_worth
24,5218.37,5218.37,0,0.001836974002167075,0,0,0,0,hold,False,0,0,-0.0,0,0.0,10000.0,0.0,0,10000,0,0.0,0,10000
25,5199.03,5199.03,0,0.001312528787930585,0,0,0,0,hold,False,0,0,0.0037061381235903444,0,0.0037061381235903444,10000.0,-37.061381235904264,0,10000,0,0.0,0,10000
26,5233.16,5233.16,0,0.0012306882923662122,0,0,0,0,hold,False,0,0,-0.006564686104908052,0,-0.0028585479813177076,10000.0,28.342183478749575,0,10000,0,0.0,0,10000
27,5252.0,5252.0,0,0.0015915332496966124,0,0,0,0,hold,False,0,0,-0.0036001192396181553,0,-0.006458667220935863,10000.0,64.44541111496437,0,10000,0,0.0,0,10000
28,5256.14,5256.14,0,0.001981428056366731,0,0,0,0,hold,False,0,0,-0.0007882711348058506,0,-0.0072469383557417135,10000.0,72.37892292037577,0,10000,0,0.0,0,10000
29,5256.92,5256.92,0,0.0018340678634412252,0,0,0,0,hold,False,0,0,-0.0001483978737247762,0,-0.00739533622946649,10000.0,73.87364253588748,0,10000,0,0.0,0,10000
30,5230.43,5230.43,0,0.001979320089526935,0,0,0,0,hold,False,0,0,0.005039072308499992,0,-0.0023562639209664974,10000.0,23.110664824456762,0,10000,0,0.0,0,10000
31,5224.51,5224.51,0,0.0019704760433302358,0,0,0,0,hold,False,0,0,0.0011318381089126654,0,-0.001224425812053832,10000.0,11.766126204160173,0,10000,0,0.0,0,10000
32,5217.2,5217.2,0,0.0016020317694063644,0,0,0,0,hold,False,0,0,0.0013991742766308035,0,0.00017474846457697147,10000.0,-2.242079423269388,0,10000,0,0.0,0,10000
33,5237.26,5237.26,0,0.0014621479530676383,0,0,0,0,hold,False,0,0,-0.0038449743157249867,0,-0.003670225851148015,10000.0,36.19904299618429,0,10000,0,0.0,0,10000
34,5234.74,5234.74,0,0.001576896759438087,0,0,0,0,hold,False,0,0,0.00048116763345727276,0,-0.003189058217690742,10000.0,31.369948853760434,0,10000,0,0.0,0,10000
35,5249.85,5249.85,0,0.0019944058896651153,0,0,0,0,hold,False,0,0,-0.002886485288667743,0,-0.006075543506358486,10000.0,60.32535063631076,0,10000,0,0.0,0,10000
36,5242.31,5242.31,0,0.0012285030404400289,0,0,0,0,hold,False,0,0,0.0014362315113765085,0,-0.004639311994981977,10000.0,45.876394353026626,0,10000,0,0.0,0,10000
37,5256.97,5256.97,0,0.001465767543762741,0,0,0,0,hold,False,0,0,-0.0027964771255419565,0,-0.007435789120523934,10000.0,73.96945789585698,0,10000,0,0.0,0,10000
38,5265.87,5265.87,0,0.0016839137984841128,0,0,0,0,hold,False,0,0,-0.001692990448870668,0,-0.009128779569394601,10000.0,91.0245919702902,0,10000,0,0.0,0,10000
39,5283.05,5283.05,0,0.001223788047420234,0,0,0,0,hold,False,0,0,-0.0032625188240500225,0,-0.012391298393444623,10000.0,123.94674965554441,0,10000,0,0.0,0,10000
40,5275.0,5275.0,0,0.001332474327569478,0,0,0,0,hold,False,0,0,0.001523741020811876,0,-0.010867557372632747,10000.0,108.520476700578,0,10000,0,0.0,0,10000
