trade_row_loc,trade_price,trade_amount,trade_total,trade_fee,trade_min_trade_penalty,trade_buy_penalty,trade_hold_penalty,trade_trend_reward,trade_reward ,overall_reward ,trade_profit,trade_type,net_worth,benchmark,Balance,crypto_holding,crypto_worth,total_fees,total_volume_traded,highest_net_worth
24,4035.081018285937,0,0.0,0.0,True,0,0,4.898981714063211,-1.0,0.0,0.0,sell,10000.0,0.0,10000.0,0,0.0,0.0,0.0,10000
25,4035.92,0,0,0,0,0,0,4.059999999999945,0.0,0.0,0,hold,10000.0,-10.04955470076493,10000.0,0,0.0,0.0,0.0,10000
26,4024.99,0,0,0,0,0,0,10.930000000000291,0.0,0.0,0,hold,10000.0,-37.10414407992175,10000.0,0,0.0,0.0,0.0,10000
27,4032.76,0,0,0,0,0,0,-7.770000000000437,0.0,0.0,0,hold,10000.0,-17.871375600869214,10000.0,0,0.0,0.0,0.0,10000
28,4062.44,0,0,0,0,0,0,-29.679999999999836,0.0,0.0,0,hold,10000.0,55.594334625418924,10000.0,0,0.0,0.0,0.0,10000
29,4038.25,0,0,0,0,0,0,24.190000000000055,0.0,0.0,0,hold,10000.0,-4.282199416828007,10000.0,0,0.0,0.0,0.0,10000
30,4037.1523175783973,0,0.0,0.0,True,0,0,1.0976824216027126,-1.0,0.0,0.0,sell,10000.0,12.425804088139557,10000.0,0,0.0,0.0,0.0,10000
31,4023.1606659190456,0,0.0,0.0,True,0,0,21.83933408095436,-1.0,0.0,0.0,sell,10000.0,-30.22292189565269,10000.0,0,0.0,0.0,0.0,10000
32,4045.3006351687313,0,0.0,0.0,True,0,0,-17.53063516873135,-1.0,0.0,0.0,sell,10000.0,24.802102980707787,10000.0,0,0.0,0.0,0.0,10000
33,4029.55,0,0,0,0,0,0,20.449999999999818,0.0,0.0,0,hold,10000.0,-25.816959489897272,10000.0,0,0.0,0.0,0.0,10000
34,3988.3960898326795,0,0.0,0.0,True,0,0,41.153910167320646,-1.0,0.0,0.0,sell,10000.0,-116.11443621007857,10000.0,0,0.0,0.0,0.0,10000
35,3875.2982866987836,0,0.0,0.0,True,0,0,117.77171330121655,-1.0,0.0,0.0,sell,10000.0,-388.9128164000813,10000.0,0,0.0,0.0,0.0,10000
36,3888.3300945411384,0,0.0,0.0,True,0,0,-5.470094541138224,-1.0,0.0,0.0,sell,10000.0,-359.23445165570047,10000.0,0,0.0,0.0,0.0,10000
37,3894.722630929543,0,0.0,0.0,True,0,0,0.12736907045700718,-1.0,0.0,0.0,sell,10000.0,-349.2096495527203,10000.0,0,0.0,0.0,0.0,10000
38,3896.138613479741,0,0.0,0.0,True,0,0,2.7613865202592933,-1.0,0.0,0.0,sell,10000.0,-343.21952088871694,10000.0,0,0.0,0.0,0.0,10000
39,3867.2824142936893,0,0.0,0.0,True,0,0,34.03758570631089,-1.0,0.0,0.0,sell,10000.0,-417.25454086406353,10000.0,0,0.0,0.0,0.0,10000
40,3892.894359419586,0,0.0,0.0,True,0,0,-21.484359419586326,-1.0,0.0,0.0,sell,10000.0,-352.4769924603588,10000.0,0,0.0,0.0,0.0,10000
41,3923.893578055771,0,0.0,0.0,True,0,0,-26.313578055770904,-1.0,0.0,0.0,sell,10000.0,-268.3676651864607,10000.0,0,0.0,0.0,0.0,10000
42,3897.5881293794837,0,0.0,0.0,True,0,0,33.971870620516256,-1.0,0.0,0.0,sell,10000.0,-340.1997039589296,10000.0,0,0.0,0.0,0.0,10000
43,3879.0768302478227,0,0.0,0.0,True,0,0,23.463169752177237,-1.0,0.0,0.0,sell,10000.0,-386.06626765478904,10000.0,0,0.0,0.0,0.0,10000
44,3899.290432019972,0,0.0,0.0,True,0,0,-15.280432019971613,-1.0,0.0,0.0,sell,10000.0,-332.82342981896,10000.0,0,0.0,0.0,0.0,10000
45,3914.5882376287454,0,0.0,0.0,True,0,0,-9.068237628745464,-1.0,0.0,0.0,sell,10000.0,-295.3727493700462,10000.0,0,0.0,0.0,0.0,10000
46,3886.3274881594884,0,0.0,0.0,True,0,0,34.32251184051165,-1.0,0.0,0.0,sell,10000.0,-369.68004792102874,10000.0,0,0.0,0.0,0.0,10000
47,3860.1742142984413,0,0.0,0.0,True,0,0,30.455785701558852,-1.0,0.0,0.0,sell,10000.0,-428.9625196164343,10000.0,0,0.0,0.0,0.0,10000
48,3855.1746554536476,0,0.0,0.0,True,0,0,11.505344546352262,-1.0,0.0,0.0,sell,10000.0,-442.700211387184,10000.0,0,0.0,0.0,0.0,10000
49,3813.811181109202,0,0.0,0.0,True,0,0,47.31881889079796,-1.0,0.0,0.0,sell,10000.0,-544.8541824464464,10000.0,0,0.0,0.0,0.0,10000
50,3989.8868964042927,0,0.0,0.0,True,0,0,-170.02689640429253,-1.0,0.0,0.0,sell,10000.0,-111.3371848375482,10000.0,0,0.0,0.0,0.0,10000
51,4027.64,0,0,0,0,0,0,-32.63999999999987,0.0,0.0,0,hold,10000.0,-30.544705666859954,10000.0,0,0.0,0.0,0.0,10000
52,3991.7,0,0,0,0,0,0,35.940000000000055,0.0,0.0,0,hold,10000.0,-119.5055421066445,10000.0,0,0.0,0.0,0.0,10000
53,4005.0,0,0,0,0,0,0,-13.300000000000182,0.0,0.0,0,hold,10000.0,-86.58458705240992,10000.0,0,0.0,0.0,0.0,10000
54,3979.01,0,0,0,0,0,0,25.98999999999978,0.0,0.0,0,hold,10000.0,-150.9165886959836,10000.0,0,0.0,0.0,0.0,10000
55,3996.26,0,0,0,0,0,0,-17.25,0.0,0.0,0,hold,10000.0,-108.21835751662002,10000.0,0,0.0,0.0,0.0,10000
56,3980.28,0,0,0,0,0,0,15.980000000000018,0.0,0.0,0,hold,10000.0,-147.77300877727066,10000.0,0,0.0,0.0,0.0,10000
57,3987.651870261273,0,0.0,0.0,True,0,0,-7.371870261272761,-1.0,0.0,0.0,sell,10000.0,-118.16890182624593,10000.0,0,0.0,0.0,0.0,10000
58,4043.85,0,0,0,0,0,0,-51.61000000000013,0.0,0.0,0,hold,10000.0,9.579255342849137,10000.0,0,0.0,0.0,0.0,10000
59,4024.83,0,0,0,0,0,0,19.019999999999982,0.0,0.0,0,hold,10000.0,-37.50018564448328,10000.0,0,0.0,0.0,0.0,10000
60,3989.0,0,0,0,0,0,0,35.82999999999993,0.0,0.0,0,hold,10000.0,-126.18874350863007,10000.0,0,0.0,0.0,0.0,10000
61,3951.01,0,0,0,0,0,0,37.98999999999978,0.0,0.0,0,hold,10000.0,-220.2238624943675,10000.0,0,0.0,0.0,0.0,10000
62,3960.04,0,0,0,0,0,0,-9.029999999999745,0.0,0.0,0,hold,10000.0,-197.8722666943886,10000.0,0,0.0,0.0,0.0,10000
63,3953.1088935370217,0,0.0,0.0,True,0,0,6.931106462978278,-1.0,0.0,0.0,sell,10000.0,-197.97127708552944,10000.0,0,0.0,0.0,0.0,10000
64,3913.70526133965,0,0.0,0.0,True,0,0,46.29473866035005,-1.0,0.0,0.0,sell,10000.0,-296.9321630305094,10000.0,0,0.0,0.0,0.0,10000
65,3937.49433537768,0,0.0,0.0,True,0,0,-17.474335377679836,-1.0,0.0,0.0,sell,10000.0,-238.5902900509409,10000.0,0,0.0,0.0,0.0,10000
66,3940.192732394033,0,0.0,0.0,True,0,0,3.397267605967045,-1.0,0.0,0.0,sell,10000.0,-232.84768736478873,10000.0,0,0.0,0.0,0.0,10000
67,3947.0286028380333,0,0.0,0.0,True,0,0,-1.1186028380334392,-1.0,0.0,0.0,sell,10000.0,-218.66444883390432,10000.0,0,0.0,0.0,0.0,10000
68,3950.426515988571,0,0.0,0.0,True,0,0,1.2134840114290455,-1.0,0.0,0.0,sell,10000.0,-209.10994608884175,10000.0,0,0.0,0.0,0.0,10000
69,3923.3698272611964,0,0.0,0.0,True,0,0,32.130172738803594,-1.0,0.0,0.0,sell,10000.0,-272.5013490165784,10000.0,0,0.0,0.0,0.0,10000
70,3902.9240569776807,0,0.0,0.0,True,0,0,26.965943022319152,-1.0,0.0,0.0,sell,10000.0,-321.7342660112172,10000.0,0,0.0,0.0,0.0,10000
71,3882.649181260623,0,0.0,0.0,True,0,0,27.35081873937679,-1.0,0.0,0.0,sell,10000.0,-378.9870246882401,10000.0,0,0.0,0.0,0.0,10000
72,3873.7517487000973,0,0.0,0.0,True,0,0,13.118251299902568,-1.0,0.0,0.0,sell,10000.0,-394.8039346729438,10000.0,0,0.0,0.0,0.0,10000
73,3902.2620565930824,0,0.0,0.0,True,0,0,-21.782056593082416,-1.0,0.0,0.0,sell,10000.0,-330.1501492581647,10000.0,0,0.0,0.0,0.0,10000
74,3893.4869651417607,0,0.0,0.0,True,0,0,13.113034858239189,-1.0,0.0,0.0,sell,10000.0,-347.57597809890103,10000.0,0,0.0,0.0,0.0,10000
75,3844.655141903778,0,0.0,0.0,True,0,0,54.90485809622214,-1.0,0.0,0.0,sell,10000.0,-468.0468715191655,10000.0,0,0.0,0.0,0.0,10000
76,3867.719659871806,0,0.0,0.0,True,0,0,-16.829659871806143,-1.0,0.0,0.0,sell,10000.0,-413.49214600072264,10000.0,0,0.0,0.0,0.0,10000
77,3884.106419874075,0,0.0,0.0,True,0,0,-11.176419874075236,-1.0,0.0,0.0,sell,10000.0,-368.0958816627808,10000.0,0,0.0,0.0,0.0,10000
78,3892.1611962663915,0,0.0,0.0,True,0,0,-0.8911962663914892,-1.0,0.0,0.0,sell,10000.0,-351.51164114673884,10000.0,0,0.0,0.0,0.0,10000
79,3913.9082065033726,0,0.0,0.0,True,0,0,-15.93820650337284,-1.0,0.0,0.0,sell,10000.0,-301.932187783108,10000.0,0,0.0,0.0,0.0,10000
80,3887.299795082901,0,0.0,0.0,True,0,0,30.7002049170992,-1.0,0.0,0.0,sell,10000.0,-364.01170302823266,10000.0,0,0.0,0.0,0.0,10000
81,3885.471653537667,0,0.0,0.0,True,0,0,7.44834646233312,-1.0,0.0,0.0,sell,10000.0,-371.1899563859224,10000.0,0,0.0,0.0,0.0,10000
82,3858.9201573967025,0,0.0,0.0,True,0,0,31.099842603297475,-1.0,0.0,0.0,sell,10000.0,-433.6655131956086,10000.0,0,0.0,0.0,0.0,10000
83,3872.075955877682,0,0.0,0.0,True,0,0,-7.29595587768199,-1.0,0.0,0.0,sell,10000.0,-401.0663419125831,10000.0,0,0.0,0.0,0.0,10000
84,3758.8057734096546,0,0.0,0.0,True,0,0,119.14422659034517,-1.0,0.0,0.0,sell,10000.0,-680.6221812979256,10000.0,0,0.0,0.0,0.0,10000
85,3781.5839015140555,0,0.0,0.0,True,0,0,-16.57390151405525,-1.0,0.0,0.0,sell,10000.0,-628.2456843845757,10000.0,0,0.0,0.0,0.0,10000
86,3791.9808220424916,0,0.0,0.0,True,0,0,-5.810822042491509,-1.0,0.0,0.0,sell,10000.0,-598.988113802543,10000.0,0,0.0,0.0,0.0,10000
87,3774.19,0,0,0,0,0,0,23.799999999999727,0.0,0.0,0,hold,10000.0,-657.89929653117,10000.0,0,0.0,0.0,0.0,10000
88,3814.01,0,0,0,0,0,0,-39.820000000000164,0.0,0.0,0,hold,10000.0,-559.3344521507515,10000.0,0,0.0,0.0,0.0,10000
89,3799.86,0,0,0,0,0,0,14.150000000000091,0.0,0.0,0,hold,10000.0,-594.359378016723,10000.0,0,0.0,0.0,0.0,10000
90,3779.53,0,0,0,0,0,0,20.329999999999927,0.0,0.0,0,hold,10000.0,-644.6814093139074,10000.0,0,0.0,0.0,0.0,10000
91,3769.84,0,0,0,0,0,0,9.690000000000055,0.0,0.0,0,hold,10000.0,-668.6666765677055,10000.0,0,0.0,0.0,0.0,10000
92,3798.25,0,0,0,0,0,0,-28.409999999999854,0.0,0.0,0,hold,10000.0,-598.3445462601303,10000.0,0,0.0,0.0,0.0,10000
93,3786.28,0,0,0,0,0,0,11.9699999999998,0.0,0.0,0,hold,10000.0,-627.973405808938,10000.0,0,0.0,0.0,0.0,10000
94,3738.924987201894,0,0.0,0.0,True,0,0,47.355012798106145,-1.0,0.0,0.0,sell,10000.0,-727.4293437096221,10000.0,0,0.0,0.0,0.0,10000
95,3766.0380019442623,0,0.0,0.0,True,0,0,-19.938001944262396,-1.0,0.0,0.0,sell,10000.0,-664.1864563685958,10000.0,0,0.0,0.0,0.0,10000
96,3732.1120986579126,0,0.0,0.0,True,0,0,39.53790134208748,-1.0,0.0,0.0,sell,10000.0,-751.612631745702,10000.0,0,0.0,0.0,0.0,10000
97,3864.2250167923567,0,0.0,0.0,True,0,0,-127.89501679235673,-1.0,0.0,0.0,sell,10000.0,-421.6852558676037,10000.0,0,0.0,0.0,0.0,10000
98,3863.32,0,0,0,0,0,0,6.299999999999727,0.0,0.0,0,hold,10000.0,-437.2793924722391,10000.0,0,0.0,0.0,0.0,10000
99,3855.2466505871557,0,0.0,0.0,True,0,0,8.073349412844436,-1.0,0.0,0.0,sell,10000.0,-447.15567898850895,10000.0,0,0.0,0.0,0.0,10000
100,3866.31,0,0,0,0,0,0,-6.980000000000018,0.0,0.0,0,hold,10000.0,-429.87836573448294,10000.0,0,0.0,0.0,0.0,10000
101,3859.623280223196,0,0.0,0.0,True,0,0,6.686719776803784,-1.0,0.0,0.0,sell,10000.0,-435.6209684206351,10000.0,0,0.0,0.0,0.0,10000
102,3797.705135903976,0,0.0,0.0,True,0,0,66.28486409602374,-1.0,0.0,0.0,sell,10000.0,-581.6117901573762,10000.0,0,0.0,0.0,0.0,10000
103,3816.79,0,0,0,0,0,0,-11.779999999999745,0.0,0.0,0,hold,10000.0,-552.4532299664843,10000.0,0,0.0,0.0,0.0,10000
104,3771.41,0,0,0,0,0,0,45.38000000000011,0.0,0.0,0,hold,10000.0,-664.780518715439,10000.0,0,0.0,0.0,0.0,10000
105,3723.5469200390826,0,0.0,0.0,True,0,0,47.863079960917275,-1.0,0.0,0.0,sell,10000.0,-770.2265852801247,10000.0,0,0.0,0.0,0.0,10000
106,3734.9391612211793,0,0.0,0.0,True,0,0,-6.129161221179402,-1.0,0.0,0.0,sell,10000.0,-739.5086114287697,10000.0,0,0.0,0.0,0.0,10000
107,3685.599239163218,0,0.0,0.0,True,0,0,55.620760836781756,-1.0,0.0,0.0,sell,10000.0,-861.5636711072821,10000.0,0,0.0,0.0,0.0,10000
108,3668.202546194907,0,0.0,0.0,True,0,0,23.707453805092882,-1.0,0.0,0.0,sell,10000.0,-910.5490621240697,10000.0,0,0.0,0.0,0.0,10000
109,3663.88700862091,0,0.0,0.0,True,0,0,8.232991379089981,-1.0,0.0,0.0,sell,10000.0,-919.8312862934963,10000.0,0,0.0,0.0,0.0,10000
110,3653.8948121148837,0,0.0,0.0,True,0,0,14.475187885116156,-1.0,0.0,0.0,sell,10000.0,-944.0145743295761,10000.0,0,0.0,0.0,0.0,10000
111,3689.933598871657,0,0.0,0.0,True,0,0,-31.33359887165716,-1.0,0.0,0.0,sell,10000.0,-855.3012638676428,10000.0,0,0.0,0.0,0.0,10000
112,3681.191990059496,0,0.0,0.0,True,0,0,13.248009940503835,-1.0,0.0,0.0,sell,10000.0,-873.4201654463632,10000.0,0,0.0,0.0,0.0,10000
113,3655.775318084026,0,0.0,0.0,True,0,0,31.34468191597398,-1.0,0.0,0.0,sell,10000.0,-937.9996930677862,10000.0,0,0.0,0.0,0.0,10000
114,3636.4290569468503,0,0.0,0.0,True,0,0,24.600943053149877,-1.0,0.0,0.0,sell,10000.0,-989.75737503651,10000.0,0,0.0,0.0,0.0,10000
115,3503.860909504291,0,0.0,0.0,True,0,0,136.25909049570873,-1.0,0.0,0.0,sell,10000.0,-1314.9322521398626,10000.0,0,0.0,0.0,0.0,10000
116,3370.668791317298,0,0.0,0.0,True,0,0,138.0812086827018,-1.0,0.0,0.0,sell,10000.0,-1645.998247516076,10000.0,0,0.0,0.0,0.0,10000
117,3400.7867118817007,0,0.0,0.0,True,0,0,-25.78671188170074,-1.0,0.0,0.0,sell,10000.0,-1565.8493358878004,10000.0,0,0.0,0.0,0.0,10000
118,3378.086599758026,0,0.0,0.0,True,0,0,29.29340024197427,-1.0,0.0,0.0,sell,10000.0,-1627.656572557289,10000.0,0,0.0,0.0,0.0,10000
119,3360.947304265341,0,0.0,0.0,True,0,0,21.462695734659064,-1.0,0.0,0.0,sell,10000.0,-1664.315169877078,10000.0,0,0.0,0.0,0.0,10000
120,3391.9047663267283,0,0.0,0.0,True,0,0,-24.30476632672844,-1.0,0.0,0.0,sell,10000.0,-1591.542532388774,10000.0,0,0.0,0.0,0.0,10000
121,3438.457511606463,0,0.0,0.0,True,0,0,-41.45751160646296,-1.0,0.0,0.0,sell,10000.0,-1479.561780008813,10000.0,0,0.0,0.0,0.0,10000
122,3393.14,0,0,0,0,0,10000,49.09999999999991,-10000.0,0.0,0,hold,10000.0,-1601.0970351338365,10000.0,0,0.0,0.0,0.0,10000
123,3393.7579318057037,0,0.0,0.0,True,0,10000,-0.6179318057038472,-10001.0,0.0,0.0,sell,10000.0,-1589.0672726102603,10000.0,0,0.0,0.0,0.0,10000
124,3369.241526336262,0,0.0,0.0,True,0,10000,28.758473663738187,-10001.0,0.0,0.0,sell,10000.0,-1646.2705260917137,10000.0,0,0.0,0.0,0.0,10000
125,3366.525083624788,0,0.0,0.0,True,0,10000,8.364916375212033,-10001.0,0.0,0.0,sell,10000.0,-1651.0230248664593,10000.0,0,0.0,0.0,0.0,10000
126,3382.1528126485814,0,0.0,0.0,True,0,10000,-9.182812648581603,-10001.0,0.0,0.0,sell,10000.0,-1615.3050262625056,10000.0,0,0.0,0.0,0.0,10000
127,3391.5247346460596,0,0.0,0.0,True,0,10000,-4.124734646059551,-10001.0,0.0,0.0,sell,10000.0,-1590.0078713260955,10000.0,0,0.0,0.0,0.0,10000
128,3386.4690422909425,0,0.0,0.0,True,0,10000,11.150957709057366,-10001.0,0.0,0.0,sell,10000.0,-1603.9188312813421,10000.0,0,0.0,0.0,0.0,10000
129,3395.2637293731914,0,0.0,0.0,True,0,10000,-3.2637293731913815,-10001.0,0.0,0.0,sell,10000.0,-1579.4632646696264,10000.0,0,0.0,0.0,0.0,10000
130,3414.7237854426426,0,0.0,0.0,True,0,10000,-12.843785442642456,-10001.0,0.0,0.0,sell,10000.0,-1534.1660107228254,10000.0,0,0.0,0.0,0.0,10000
131,3316.5810805062843,0,0.0,0.0,True,0,10000,103.59891949371558,-10001.0,0.0,0.0,sell,10000.0,-1782.1622879321185,10000.0,0,0.0,0.0,0.0,10000
132,3269.4742612302625,0,0.0,0.0,True,0,10000,50.515738769737254,-10001.0,0.0,0.0,sell,10000.0,-1893.3262045851707,10000.0,0,0.0,0.0,0.0,10000
133,3261.4084076412564,0,0.0,0.0,True,0,10000,13.67159235874351,-10001.0,0.0,0.0,sell,10000.0,-1918.9203906950033,10000.0,0,0.0,0.0,0.0,10000
134,3251.333754702625,0,0.0,0.0,True,0,10000,13.40624529737488,-10001.0,0.0,0.0,sell,10000.0,-1943.0046683399414,10000.0,0,0.0,0.0,0.0,10000
135,3485.6961727095804,0,0.0,0.0,True,0,10000,-230.6861727095802,-10001.0,0.0,0.0,sell,10000.0,-1354.7591819761492,10000.0,0,0.0,0.0,0.0,10000
136,3357.75,0,0,0,0,0,10000,134.90999999999985,-10000.0,0.0,0,hold,10000.0,-1688.6964786954395,10000.0,0,0.0,0.0,0.0,10000
137,3402.7408347968117,0,0.0,0.0,True,0,10000,-44.99083479681167,-10001.0,0.0,0.0,sell,10000.0,-1566.8641923969917,10000.0,0,0.0,0.0,0.0,10000
138,3407.5991557172392,0,0.0,0.0,True,0,10000,-0.6291557172394278,-10001.0,0.0,0.0,sell,10000.0,-1555.403739622474,10000.0,0,0.0,0.0,0.0,10000
139,3397.658707525044,0,0.0,0.0,True,0,10000,13.941292474955844,-10001.0,0.0,0.0,sell,10000.0,-1575.3295808395087,10000.0,0,0.0,0.0,0.0,10000
140,3482.5074413568395,0,0.0,0.0,True,0,10000,-78.95744135683935,-10001.0,0.0,0.0,sell,10000.0,-1365.4523042193268,10000.0,0,0.0,0.0,0.0,10000
