trade_row_loc,original_price,trade_price,avg_buy_price,trade_slippage,trade_amount,trade_total,trade_fee,trade_profit,trade_type,trade_min_trade_penalty,trade_buy_penalty,trade_hold_penalty,trend_reward,profit_reward,overall_reward ,net_worth,benchmark,total_fees,Balance,crypto_holding,crypto_worth,total_volume_traded,highest_net_worth
24,13714.99,13714.99,0,0.0011579478232188014,0,0,0,0,hold,False,0,0,-0.0,0,0.0,10000.0,0.0,0,10000,0,0.0,0,10000
25,13538.38,13538.38,0,0.0018264472758905718,0,0,0,0,hold,False,0,0,0.012877151204630888,0,0.012877151204630888,10000.0,-128.771512046309,0,10000,0,0.0,0,10000
26,13905.39,13905.39,0,0.0015650160744143547,0,0,0,0,hold,False,0,0,-0.02710885645106728,0,-0.014231705246436393,10000.0,138.82620402931389,0,10000,0,0.0,0,10000
27,13960.76,13960.76,0,0.0013897177351578438,0,0,0,0,hold,False,0,0,-0.003981909173349385,0,-0.01821361441978578,10000.0,179.198089098134,0,10000,0,0.0,0,10000
28,12872.77,12872.77,0,0.0012678526616390269,0,0,0,0,hold,False,0,0,0.07793200370180418,0,0.059718389282018405,10000.0,-614.0872140628599,0,10000,0,0.0,0,10000
29,12609.38,12609.38,0,0.0015952573692106335,0,0,0,0,hold,False,0,0,0.020461019656220162,0,0.08017940893823856,10000.0,-806.1325600674882,0,10000,0,0.0,0,10000
30,12616.72,12616.72,0,0.0010276679483152038,0,0,0,0,hold,False,0,0,-0.0005821063367112535,0,0.07959730260152731,10000.0,-800.7807515718214,0,10000,0,0.0,0,10000
31,13093.8,13119.964618663693,13133.097716380073,0.001998244868845844,0.7614349802276762,10000.0,10.0,0,buy,False,0,0,0,0,0.07959730260152731,9970.077344105146,-452.9277819378658,10.0,0.0,0.7614349802276762,9970.077344105146,9990.0,10000
32,13173.69,13173.69,13133.097716380073,0.0016744766371911911,0,0,0,0,hold,False,0,0,0.006101360949457145,0,0.08569866355098446,10030.908384675537,-394.6776483249341,10.0,0.0,0.7614349802276762,10030.908384675537,9990.0,10000
33,12869.35,12854.168049116823,0,0.001179698343986046,0.7614349802276762,9777.825581128172,9.787613194322496,-222.17441887182758,sell,False,0,0,-1.0,0,-0.9143013364490156,9777.825581128172,-616.5808360049832,19.787613194322496,9777.825581128172,0.0,0.0,19777.613194322497,10030.908384675537
34,12909.06,12909.06,0,0.0019075170270291366,0,0,0,0,hold,False,0,0,-0.0030856259251632076,0,-0.9173869623741788,9777.825581128172,-587.6271145658866,19.787613194322496,9777.825581128172,0.0,0.0,19777.613194322497,10030.908384675537
35,12982.04,12982.04,0,0.0012868096880714656,0,0,0,0,hold,False,0,0,-0.005653393817985305,0,-0.9230403561921642,9777.825581128172,-534.4152638828018,19.787613194322496,9777.825581128172,0.0,0.0,19777.613194322497,10030.908384675537
36,12955.99,12955.99,0,0.001971288983658864,0,0,0,0,hold,False,0,0,0.002006618374307974,0,-0.9210337378178562,9777.825581128172,-553.4090801378643,19.787613194322496,9777.825581128172,0.0,0.0,19777.613194322497,10030.908384675537
37,12931.2,12931.2,0,0.0014381999912909077,0,0,0,0,hold,False,0,0,0.0019134006741282645,0,-0.919120337143728,9777.825581128172,-571.4841935721415,19.787613194322496,9777.825581128172,0.0,0.0,19777.613194322497,10030.908384675537
38,12468.0,12468.0,0,0.0013149129875614962,0,0,0,0,hold,False,0,0,0.03582034149962886,0,-0.8832999956440991,9777.825581128172,-909.2168495930364,19.787613194322496,9777.825581128172,0.0,0.0,19777.613194322497,10030.908384675537
39,12499.95,12499.95,0,0.0014083163855877377,0,0,0,0,hold,False,0,0,-0.0025625601539942837,0,-0.8858625557980934,9777.825581128172,-885.9211709232004,19.787613194322496,9777.825581128172,0.0,0.0,19777.613194322497,10030.908384675537
40,12028.99,12028.99,0,0.0017469813409331215,0,0,0,0,hold,False,0,0,0.03767695070780291,0,-0.8481856050902905,9777.825581128172,-1229.3118697133577,19.787613194322496,9777.825581128172,0.0,0.0,19777.613194322497,10030.908384675537
41,11928.0,11928.0,0,0.0017648998178554486,0,0,0,0,hold,False,0,0,0.0083955510811797,0,-0.8397900540091108,9777.825581128172,-1302.9466299282758,19.787613194322496,9777.825581128172,0.0,0.0,19777.613194322497,10030.908384675537
42,11893.24,11893.24,0,0.001852215363756694,0,0,0,0,hold,False,0,0,0.0029141515761234252,0,-0.8368759024329874,9777.825581128172,-1328.2911617143,19.787613194322496,9777.825581128172,0.0,0.0,19777.613194322497,10030.908384675537
43,12261.63,12261.63,0,0.0014423960523325657,0,0,0,0,hold,False,0,0,-0.030974738590997863,0,-0.8678506410239852,9777.825581128172,-1059.6872473111544,19.787613194322496,9777.825581128172,0.0,0.0,19777.613194322497,10030.908384675537
