trade_row_loc,original_price,trade_price,avg_buy_price,trade_slippage,trade_amount,trade_total,trade_fee,trade_profit,trade_type,trade_min_trade_penalty,trade_buy_penalty,trade_hold_penalty,trend_reward,profit_reward,overall_reward ,net_worth,benchmark,total_fees,Balance,crypto_holding,crypto_worth,total_volume_traded,highest_net_worth
50,9687.06,9687.06,0,0.0016691774479828565,0,0,0,0,hold,False,0,0,-0.0,0,0.0,10000.0,0.0,0,10000,0,0.0,0,10000
51,9692.75,9692.75,0,0.0018215527946652697,0,0,0,0,hold,False,0,0,-0.0005873815171992853,0,-0.0005873815171992853,10000.0,5.873815171993556,0,10000,0,0.0,0,10000
52,9658.97,9658.97,0,0.0018629265381039822,0,0,0,0,hold,False,0,0,0.0034850790539321303,0,0.002897697536732845,10000.0,-28.997446077550194,0,10000,0,0.0,0,10000
53,9698.03,9698.03,0,0.0016375575935960924,0,0,0,0,hold,False,0,0,-0.004043909443760703,0,-0.0011462119070278576,10000.0,11.32438531401749,0,10000,0,0.0,0,10000
54,9644.13,9644.13,0,0.0018167864791160658,0,0,0,0,hold,False,0,0,0.005557829786049481,0,0.004411617879021623,10000.0,-44.31685155248306,0,10000,0,0.0,0,10000
55,9692.04,9692.04,0,0.001961035891675347,0,0,0,0,hold,False,0,0,-0.004967788696336702,0,-0.0005561708173150784,10000.0,5.1408786566844356,0,10000,0,0.0,0,10000
56,9683.83,9683.83,0,0.0016690530555274062,0,0,0,0,hold,False,0,0,0.0008470868877966812,0,0.00029091607048160276,10000.0,-3.334344992184924,0,10000,0,0.0,0,10000
57,9756.12,9756.12,0,0.0017447735324991607,0,0,0,0,hold,False,0,0,-0.0074650215875331225,0,-0.00717410551705152,10000.0,71.29097992579955,0,10000,0,0.0,0,10000
58,9775.53,9775.53,0,0.0017363557635139918,0,0,0,0,hold,False,0,0,-0.0019895204241030095,0,-0.00916362594115453,10000.0,91.32801902744541,0,10000,0,0.0,0,10000
59,9742.61,9742.61,0,0.0015184547110411685,0,0,0,0,hold,False,0,0,0.0033675923453766773,0,-0.0057960335957778514,10000.0,57.344540035885075,0,10000,0,0.0,0,10000
60,9744.35,9744.35,0,0.001428640184020192,0,0,0,0,hold,False,0,0,-0.00017859690575726438,0,-0.005974630501535115,10000.0,59.14075065086945,0,10000,0,0.0,0,10000
61,9736.04,9736.04,0,0.001992159080792014,0,0,0,0,hold,False,0,0,0.0008528018800637796,0,-0.0051218286214713355,10000.0,50.56229650688874,0,10000,0,0.0,0,10000
