trade_row_loc,trade_price,trade_amount,trade_total,trade_fee,trade_min_trade_penalty,trade_buy_penalty,trade_hold_penalty,trade_trend_reward,trade_reward ,overall_reward ,trade_profit,trade_type,net_worth,benchmark,Balance,crypto_holding,crypto_worth,total_fees,total_volume_traded,highest_net_worth
50,4711.359118861863,0.0,0.0,0.0,True,0,0,6.6608811381374835,-1.0,0.0,0.0,sell,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,10000
51,4727.59071330785,0.0,0.0,0.0,True,0,0,-9.570713307849473,-1.0,0.0,0.0,sell,10000.0,33.552210461168215,10000.0,0.0,0.0,0.0,0.0,10000
52,4724.946835287296,0,0,0,True,0,0,0,-1.0,0.0,0,buy,10000.0,-5.044489001742477,10000.0,0.0,0.0,0.0,0.0,10000
53,4691.16,0,0,0,0,0,0,24.480000000000473,0.0,0.0,0,hold,10000.0,-56.93066159109185,10000.0,0.0,0.0,0.0,0.0,10000
54,4714.21,0,0,0,0,0,0,-23.050000000000182,0.0,0.0,0,hold,10000.0,-8.075421469175126,10000.0,0.0,0.0,0.0,0.0,10000
55,4724.1006074470115,0.0,0.0,0.0,True,0,0,-9.890607447011462,-1.0,0.0,0.0,sell,10000.0,23.272474470222733,10000.0,0.0,0.0,0.0,0.0,10000
56,4774.112296799858,0.20944207799013118,1000.9000000000002,1.0,0,0,0,0,-1.0,-1.0,0,buy,9999.0,99.55447412261856,8999.1,0.20944207799013118,999.9000000000002,1.0,999.9000000000002,10000
57,4743.425236931304,0.04188841559802624,198.4958731150618,0.19869456768274454,0,0,0,-3.613255030777915,-7.62585615395983,-8.62585615395983,-1.6841268849382516,sell,9992.37414384604,65.28162237548713,9197.595873115062,0.16755366239210495,794.7782707309782,1.1986945676827445,1198.5945676827448,10000
58,4791.79,0,0,0,0,0,0,7.199780872988793,0.4778370289259328,-8.148019125033898,0,hold,10000.477837028926,156.35796372207005,9197.595873115062,0.16755366239210495,802.8819639138645,1.1986945676827445,1198.5945676827448,10000
59,4849.026420249118,0.050266098717631484,243.49789908392074,0.24374164072464538,0,0,0,6.713120284467356,9.824267223155402,1.6762480981215049,3.281899083920706,sell,10009.824267223155,295.1873879296818,9441.093772198983,0.11728756367447346,568.7304950241726,1.4424362084073898,1442.3362084073901,10000.477837028926
